fold_1_,fold_2_,fold_3_,fold_4_,fold_5_,fold_6_,fold_7_,fold_8_,fold_9_,fold_10_
0.2712576389312744,1.3271074295043945,0.21624469757080078,0.038908958435058594,0.8746805191040039,0.39910197257995605,0.18991518020629883,0.2849407196044922,0.5732841491699219,1.8590121269226074
-0.24886059761047363,2.104620933532715,-0.9306129217147827,-0.16858291625976562,0.24761343002319336,1.0566487312316895,-0.2717761993408203,0.538569450378418,2.164797782897949,0.5305085182189941
-0.6052992343902588,-5.289020538330078,-0.405353307723999,3.383711814880371,-1.0343705415725708,0.35838818550109863,-3.158480644226074,2.635952949523926,1.063680648803711,-0.8930902481079102
0.28264474868774414,0.5337142944335938,-0.13174402713775635,2.1951522827148438,0.4308040142059326,1.0942108631134033,0.7448406219482422,-4.78335428237915,0.6837129592895508,1.4917776584625244
0.15667104721069336,-1.7256584167480469,-0.03475451469421387,-2.8545961380004883,-0.006026268005371094,-2.2484543323516846,1.4072823524475098,-3.2455673217773438,-1.2382540702819824,-1.324793815612793
-0.7463058233261108,-0.7772541046142578,0.6391259431838989,-0.8841085433959961,-0.9729692935943604,-2.27713942527771,-1.3577327728271484,-2.445071220397949,-2.9365501403808594,-1.8276886940002441
-0.8364644050598145,-0.6770963668823242,0.6405384540557861,-2.3444771766662598,-0.5226306915283203,-0.6785337924957275,-1.2762441635131836,-1.982823371887207,-1.649338722229004,-2.294243812561035
-0.7051527500152588,-0.9911775588989258,0.7794713973999023,-2.3921422958374023,-0.6256265640258789,-1.291622519493103,-1.2804346084594727,-2.572824478149414,-1.8273887634277344,-1.1514339447021484
-0.9008758068084717,-0.6814584732055664,0.6002923250198364,-2.357351779937744,-0.9673850536346436,-0.8648242950439453,-1.3178520202636719,-1.8243532180786133,-1.8944196701049805,-2.2512149810791016
-2.174494743347168,-2.62896728515625,-0.45643043518066406,-7.001409530639648,-3.2670412063598633,-2.5657637119293213,-2.163259744644165,-4.147038459777832,-6.459840774536133,-4.752501487731934
-0.674501359462738,-1.7671585083007812,0.9582394957542419,-5.840722560882568,-2.8317651748657227,-1.3877147436141968,-2.159888982772827,-3.9492454528808594,-7.101490020751953,-2.0858497619628906
-1.6007370948791504,-4.04039192199707,0.15996503829956055,-7.38400936126709,-2.20912504196167,-2.7752885818481445,-2.512782096862793,-3.5565881729125977,-2.969386577606201,-2.740790843963623
-1.125108242034912,-3.6739139556884766,0.3585963249206543,-7.023597240447998,-1.4165089130401611,-2.1195316314697266,-2.260331153869629,-2.8740129470825195,-1.7452869415283203,-1.6978859901428223
-1.3120673894882202,-1.919133186340332,-0.6205849647521973,-3.759706497192383,-2.229332447052002,-1.8776606321334839,-0.4090900421142578,-1.7002410888671875,-3.8918542861938477,-3.9426321983337402
0.11270332336425781,-0.1492156982421875,0.6821208000183105,0.09814310073852539,0.5442395210266113,0.0026509761810302734,0.25048112869262695,0.6545209884643555,0.3368492126464844,-0.8147163391113281
0.7506422996520996,-0.10452079772949219,0.28255224227905273,-1.4437980651855469,0.4104735851287842,-0.46308183670043945,1.2819151878356934,-0.6673974990844727,-0.1045236587524414,-2.0685906410217285
-0.31697702407836914,-1.3955860137939453,0.6471683979034424,0.09988212585449219,-1.9789267778396606,-1.9420568943023682,-0.28299856185913086,-4.985962390899658,-7.634871482849121,-2.9777817726135254
0.16086959838867188,-4.196666717529297,-0.33480966091156006,-2.8373241424560547,-0.30349135398864746,-4.310187339782715,0.06261348724365234,-2.841459274291992,-2.5820717811584473,-3.2832744121551514
0.18445706367492676,-0.5109920501708984,0.6252442598342896,0.24079036712646484,0.5591335296630859,0.2757565975189209,0.5219769477844238,0.6899118423461914,0.5114221572875977,-0.21176767349243164
0.2916417121887207,2.6041507720947266,-0.565534234046936,4.24629020690918,1.2241911888122559,1.8984928131103516,0.2560286521911621,2.2541847229003906,2.766598701477051,2.7404894828796387
0.3319430351257324,-1.18646240234375,0.6429557800292969,8.412193298339844,1.1630828380584717,1.4659968614578247,1.8783063888549805,4.032776832580566,1.4954776763916016,1.846909999847412
-0.4576026201248169,-0.0013971328735351562,0.18599200248718262,1.8832268714904785,-0.5588016510009766,-1.0280600786209106,-0.3173379898071289,1.2688837051391602,0.1872873306274414,-0.016434192657470703
0.39051389694213867,-0.624420166015625,0.24668335914611816,0.7905445098876953,0.35303711891174316,-0.19986271858215332,1.1108250617980957,-2.6198854446411133,-0.3283257484436035,-0.8055200576782227
0.2946963310241699,0.3709888458251953,0.5803811550140381,1.8256807327270508,0.315122127532959,-0.2199695110321045,0.4939913749694824,1.7883806228637695,1.1075506210327148,-0.09791231155395508
0.5014880895614624,0.16178512573242188,0.53255295753479,2.7218055725097656,0.14872407913208008,0.2522280216217041,0.3956027030944824,1.7374248504638672,1.368342399597168,0.7578339576721191
0.30191588401794434,0.2859830856323242,0.4537947177886963,1.8817024230957031,0.031569480895996094,-0.11252903938293457,0.3917531967163086,1.3527584075927734,-0.1032400131225586,0.03214883804321289
0.559170126914978,0.2882099151611328,1.1571400165557861,-0.020255565643310547,-0.19836807250976562,0.21070432662963867,-0.18387365341186523,0.1905508041381836,-3.0123395919799805,-1.0352168083190918
0.13157367706298828,0.017686843872070312,0.613365650177002,0.20955705642700195,-0.0503382682800293,-0.02424788475036621,0.20807981491088867,1.2856473922729492,0.9582614898681641,0.10326385498046875
0.1913752555847168,-0.24363327026367188,0.16538095474243164,-1.1939411163330078,0.5232686996459961,-0.8214080333709717,1.3284859657287598,-2.9800376892089844,-0.2358694076538086,-0.5933938026428223
0.8859825134277344,0.07725906372070312,1.1218442916870117,-0.45268821716308594,-0.020678043365478516,0.32881593704223633,0.4479489326477051,-0.13381576538085938,-2.788670539855957,-1.3921895027160645
0.15885138511657715,-0.8819942474365234,0.7185306549072266,-1.8775138854980469,0.23696517944335938,0.8427858352661133,1.5544724464416504,-0.9894504547119141,-1.0107355117797852,-0.08663558959960938
0.8534591197967529,-0.24942398071289062,0.9430677890777588,-0.812809944152832,0.2589097023010254,0.9569394588470459,1.6866955757141113,-0.881922721862793,-0.3347797393798828,0.34827327728271484
0.6351573467254639,-0.10367965698242188,0.331235408782959,2.0465569496154785,-0.04878568649291992,0.1893324851989746,0.4785194396972656,0.7739419937133789,1.03631591796875,0.3928713798522949
0.13331127166748047,-4.396755218505859,-0.29242682456970215,-6.894122123718262,-0.09907388687133789,-4.277005672454834,0.15099525451660156,-4.466945648193359,-3.5910162925720215,-2.578734874725342
0.33976876735687256,0.5391473770141602,0.3148374557495117,1.05881929397583,0.045589447021484375,-0.1954662799835205,0.4433445930480957,0.4181671142578125,-0.29523372650146484,-0.33963823318481445
-0.4857945442199707,0.4997406005859375,-0.04101848602294922,0.0033235549926757812,-0.9248895645141602,-1.0682011842727661,-0.5857882499694824,-0.053490638732910156,-1.6205997467041016,-0.3856229782104492
-0.016151785850524902,-0.4477710723876953,-0.00019049644470214844,1.3091082572937012,-0.6540443897247314,-0.045767784118652344,0.019011497497558594,0.0786123275756836,-0.6303691864013672,0.05247640609741211
0.12019526958465576,-0.481475830078125,0.34781014919281006,-0.9157404899597168,0.06609249114990234,0.26104283332824707,0.28250837326049805,0.21828937530517578,-0.9543800354003906,-0.13937902450561523
-0.05281472206115723,-0.7514371871948242,0.09326910972595215,-1.083444595336914,-1.05446195602417,-0.7788311243057251,-0.5989055633544922,-1.8240718841552734,-1.2546119689941406,-0.654365062713623
-0.4737992286682129,-0.7347307205200195,-0.16506648063659668,-0.9276199340820312,-1.112541675567627,-1.1417447328567505,-0.5600886344909668,-1.0661420822143555,-0.8674497604370117,-0.9642958641052246
-0.08372068405151367,-1.0543413162231445,0.061896443367004395,-0.8694772720336914,-0.999427080154419,-0.6703153848648071,-0.7692112922668457,-1.7355012893676758,-0.9651241302490234,-0.7200298309326172
0.6724224090576172,2.0546493530273438,0.3492579460144043,2.434122085571289,0.4602489471435547,0.7344934940338135,1.024557113647461,1.921961784362793,1.2491064071655273,2.237046718597412
-0.2531247138977051,-0.0164642333984375,0.19578957557678223,-0.6341557502746582,-1.051842451095581,-0.5026390552520752,-0.32604265213012695,-0.45782470703125,-0.6159372329711914,0.002079486846923828
0.3672637939453125,0.6334857940673828,0.34088051319122314,0.10147237777709961,0.33983898162841797,0.5614449977874756,0.4340658187866211,0.7415637969970703,0.046372413635253906,0.3833584785461426
0.3743988275527954,0.4883556365966797,0.3389691114425659,-0.11525678634643555,0.18266773223876953,0.6012418270111084,0.49146175384521484,0.5870418548583984,0.14433002471923828,0.47563695907592773
-0.366066575050354,-0.37395477294921875,0.2070680856704712,-0.8461971282958984,-1.270723819732666,-0.6146886348724365,-0.3332371711730957,-0.5922689437866211,-0.5463008880615234,-0.09343576431274414
-0.38705992698669434,-0.6634798049926758,0.17405831813812256,-0.7471094131469727,-1.255359172821045,-0.649531364440918,-0.26073217391967773,-0.9187650680541992,-0.7810335159301758,-0.4279155731201172
-0.35990071296691895,-0.5717182159423828,0.16282272338867188,-0.8201909065246582,-1.2147314548492432,-0.6373584270477295,-0.256258487701416,-0.934478759765625,-0.7864503860473633,-0.42270421981811523
-0.3168715238571167,-0.616581916809082,0.16291439533233643,-0.6288094520568848,-1.1467499732971191,-0.5309667587280273,-0.12503671646118164,-0.6714715957641602,-0.7500486373901367,-0.4128389358520508
0.5198640823364258,1.133894920349121,0.1954514980316162,2.554532051086426,0.530510425567627,0.4684031009674072,1.2232985496520996,1.8287439346313477,0.8810539245605469,1.470700740814209
0.4710327386856079,1.0350847244262695,0.19593870639801025,2.4706201553344727,0.46174097061157227,0.34268641471862793,1.1884570121765137,1.8971614837646484,0.9568090438842773,1.484748363494873
0.23127877712249756,0.7047634124755859,0.3177502155303955,0.5929503440856934,0.23946475982666016,0.7018649578094482,0.8717784881591797,1.3660316467285156,0.6796894073486328,1.0003705024719238
0.36629652976989746,1.0617380142211914,0.253595232963562,2.284651756286621,0.4649171829223633,0.19564390182495117,0.9959492683410645,2.0309829711914062,0.5558090209960938,1.3976178169250488
-0.9408199191093445,-1.557455062866211,-0.4491708278656006,-1.0384325981140137,-1.0154972076416016,-1.5108662843704224,-0.6405868530273438,-1.2786369323730469,-2.091853141784668,-2.5008997917175293
0.27311551570892334,-0.09373664855957031,0.3080911636352539,-0.38194894790649414,0.18393754959106445,0.1854403018951416,0.3558483123779297,0.6119861602783203,-0.4705038070678711,-0.1255192756652832
-0.31024014949798584,-2.2802810668945312,-0.08699643611907959,-0.741121768951416,-1.1947987079620361,-1.4025464057922363,-0.9189724922180176,-1.658926010131836,-1.2917757034301758,-1.5241718292236328
0.1250014305114746,-0.06097888946533203,-0.09932494163513184,0.5049057006835938,0.24488353729248047,-0.5277807712554932,0.15900802612304688,1.3203001022338867,0.9719581604003906,0.6273159980773926
0.12930989265441895,-0.009382247924804688,-0.08173871040344238,0.710538387298584,0.22518396377563477,-0.4318857192993164,0.10352659225463867,1.3297767639160156,1.1305761337280273,0.789731502532959
-0.3217085599899292,-0.7611608505249023,-0.6131396293640137,0.47004222869873047,-0.005840301513671875,-1.5934723615646362,-0.47499656677246094,-0.45375919342041016,0.17409896850585938,-1.3199429512023926
-0.3170672655105591,-0.5163202285766602,-0.5817031860351562,0.3507966995239258,-0.03455400466918945,-1.2818115949630737,-0.5134501457214355,-0.12405204772949219,0.2487497329711914,-1.217724323272705
-0.6349292993545532,-1.6426782608032227,-0.3419344425201416,-0.6205830574035645,-0.7907588481903076,-1.5588926076889038,-0.8483681678771973,-0.005930900573730469,-0.5479373931884766,-1.4550518989562988
-0.47758638858795166,-0.39559459686279297,0.0696326494216919,-1.1281828880310059,-0.9323911666870117,-0.8730361461639404,-0.5597696304321289,0.22457027435302734,-0.21004104614257812,-0.21759843826293945
-0.4412029981613159,-0.3679618835449219,0.08195090293884277,-1.2741341590881348,-0.9308252334594727,-0.8606075048446655,-0.42891550064086914,0.22565269470214844,-0.0672922134399414,-0.32482194900512695
0.1392432451248169,-0.06089496612548828,-0.8540047407150269,-0.2046985626220703,0.18143653869628906,0.3470895290374756,-0.25120067596435547,1.390528678894043,0.9712324142456055,0.2638835906982422
-0.9243113994598389,-1.3061809539794922,-0.39661574363708496,-1.3972439765930176,-1.1900224685668945,-1.55289626121521,-1.1489510536193848,-1.2400341033935547,-0.9689321517944336,-1.56829833984375
0.3612196445465088,1.5855522155761719,0.10310578346252441,1.9349889755249023,0.9506754875183105,0.3590371608734131,1.0199580192565918,2.5519580841064453,1.4619884490966797,1.947793960571289
-0.15853381156921387,-2.1900367736816406,-0.5626083612442017,-1.8035202026367188,-4.014268398284912,-3.7631564140319824,-1.4202244281768799,-5.782943248748779,-3.144680976867676,-3.7775230407714844
-0.028516054153442383,-2.0705909729003906,-0.6104756593704224,-2.2136783599853516,-3.7155487537384033,-3.39532470703125,-1.435770034790039,-5.092184066772461,-2.699571132659912,-3.7764639854431152
-0.3489567041397095,-1.476943016052246,-0.35730981826782227,-3.278287410736084,-0.9020566940307617,-0.8233978748321533,-1.5888290405273438,-1.6461563110351562,-2.7028493881225586,-2.8340201377868652
0.335620641708374,-0.9349155426025391,0.016271591186523438,-2.0633726119995117,-0.4652080535888672,-0.47310757637023926,-0.32416439056396484,-1.5248517990112305,-2.0330190658569336,-1.6916298866271973
-0.5940345525741577,-1.426870346069336,-0.3088362216949463,-2.2951321601867676,-0.718165397644043,-0.9547461271286011,-1.127312183380127,-1.6215152740478516,-1.0391740798950195,-1.7504558563232422
-0.6220520734786987,-1.5700931549072266,-0.322601318359375,-2.96746826171875,-0.8529298305511475,-1.197065830230713,-1.5677952766418457,-2.6529998779296875,-2.2961807250976562,-2.5135717391967773
0.786562442779541,-0.7936496734619141,0.4984712600708008,5.159485816955566,-0.20651888847351074,0.7204912900924683,-0.34836244583129883,0.03796863555908203,-3.447732448577881,-1.399024486541748
-0.5228762626647949,-1.5543956756591797,-0.3555285930633545,-2.2251486778259277,-0.7951641082763672,-0.744037389755249,-1.2291393280029297,-1.8591766357421875,-1.086273193359375,-1.1176838874816895
-0.32960307598114014,-1.1881427764892578,-0.3110393285751343,-2.4244818687438965,-0.6705737113952637,-0.21009349822998047,-1.183633804321289,-1.004262924194336,-2.272226333618164,-1.550950050354004
-0.07871270179748535,-0.2816448211669922,-0.5524258613586426,-1.6617259979248047,-2.6096973419189453,-1.3416248559951782,-1.5809812545776367,-2.7082691192626953,-1.3030333518981934,-0.6109275817871094
-0.06088817119598389,-0.6178035736083984,-0.2958170175552368,-1.0250835418701172,-0.8354997634887695,-0.49182581901550293,-0.7357583045959473,-0.3832731246948242,-2.112889289855957,-0.610328197479248
0.1607736349105835,-0.7459211349487305,-0.020733118057250977,-0.2740473747253418,-0.19119024276733398,-0.6529133319854736,-0.6946330070495605,-0.7152500152587891,-1.4031496047973633,-0.8225035667419434
-0.4564605951309204,-1.3949527740478516,-0.30313146114349365,-2.2425007820129395,-0.38998842239379883,-0.12221980094909668,-1.4796066284179688,-1.1331558227539062,-2.1827850341796875,-1.6585450172424316
-0.5617884397506714,-0.23304271697998047,-0.3386256694793701,-1.3385791778564453,-0.8201968669891357,-0.8697407245635986,-1.3015823364257812,0.06554317474365234,-1.766317367553711,-0.8925952911376953
0.3393568992614746,-0.48435401916503906,0.11442852020263672,-0.6835651397705078,0.25287628173828125,0.1251208782196045,-0.032262325286865234,-0.6160182952880859,-1.2456607818603516,-0.15571308135986328
-0.09579789638519287,-0.41265869140625,-0.05287671089172363,-0.44327783584594727,0.659400463104248,0.34822916984558105,-0.486907958984375,0.08072662353515625,0.3425931930541992,0.8419857025146484
0.0761265754699707,-0.16244125366210938,-0.3982734680175781,0.9556474685668945,-1.497222661972046,0.7268836498260498,-0.4365653991699219,0.8096933364868164,0.2802109718322754,1.6974091529846191
0.8302536010742188,1.4952068328857422,0.7490620613098145,5.204338073730469,0.9482452869415283,3.172192096710205,1.2685503959655762,2.353464126586914,-0.3282151222229004,2.483154296875
0.6983983516693115,0.3849201202392578,0.43367302417755127,1.0591282844543457,0.6337971687316895,0.3390357494354248,0.1661686897277832,0.2897529602050781,0.34641456604003906,0.19111204147338867
0.5001199245452881,-0.09169960021972656,0.20928311347961426,0.3114151954650879,0.4871344566345215,0.3762514591217041,0.19805240631103516,0.14529991149902344,-0.8261003494262695,0.28632164001464844
0.1616377830505371,1.1409168243408203,-0.1291179656982422,3.6295089721679688,-1.022209882736206,0.5540211200714111,0.12001323699951172,2.2411155700683594,2.846923351287842,0.8106980323791504
-0.14542222023010254,-0.12458992004394531,0.036782264709472656,0.8146200180053711,0.5987958908081055,0.4320383071899414,-0.3319873809814453,0.6252317428588867,1.5061912536621094,0.9691624641418457
0.3466470241546631,0.8925371170043945,0.01307368278503418,3.7604269981384277,0.8036036491394043,0.475818395614624,0.5965924263000488,1.8700637817382812,2.7247543334960938,2.118593692779541
-0.24846196174621582,-0.4698057174682617,-0.11633539199829102,-0.18497991561889648,0.23499250411987305,0.4167501926422119,-0.29810428619384766,0.2464761734008789,0.025003433227539062,-0.2142319679260254
-0.25682008266448975,0.11481094360351562,-0.11082673072814941,0.07426071166992188,-0.3486652374267578,-0.596482515335083,-0.3728961944580078,0.9788684844970703,0.24475669860839844,0.0020241737365722656
-0.06673085689544678,0.03082275390625,-0.08769369125366211,0.9093484878540039,0.037958621978759766,0.05828261375427246,0.13608837127685547,0.8414583206176758,-0.06457996368408203,0.5810351371765137
-0.3350653648376465,-0.6204547882080078,-0.12713384628295898,-0.3914356231689453,0.24861621856689453,0.3847196102142334,-0.43295860290527344,0.2505760192871094,-0.5803489685058594,-0.10864734649658203
0.4242994785308838,0.2567272186279297,0.301607608795166,0.765505313873291,0.9145398139953613,0.5498523712158203,0.6044621467590332,0.10432147979736328,-0.18540668487548828,0.2894878387451172
0.9222124814987183,2.6440601348876953,0.1467527151107788,3.0860586166381836,0.8566122055053711,0.7135674953460693,1.460350513458252,2.664881706237793,1.985407829284668,2.3931527137756348
0.27270078659057617,0.5387992858886719,-0.8203763961791992,0.19228649139404297,-0.7704200744628906,0.5403804779052734,0.3099031448364258,0.9140777587890625,0.6446285247802734,-0.679938793182373
1.0769023895263672,0.3403129577636719,-0.6388635635375977,1.8857908248901367,0.023832321166992188,0.4745676517486572,0.6257047653198242,1.4500179290771484,1.6100749969482422,1.200197696685791
2.0455193519592285,1.5594005584716797,0.5128912925720215,5.434365272521973,-1.3291869163513184,4.5912981033325195,1.9204292297363281,3.9897031784057617,3.9094014167785645,1.625084400177002
0.015044927597045898,0.13663864135742188,-0.938697338104248,-0.639317512512207,-0.8324418067932129,0.27169036865234375,0.13101434707641602,0.5007181167602539,-0.4158363342285156,-1.0758166313171387
0.3553049564361572,0.3615579605102539,-0.928507924079895,-0.5081062316894531,-0.3138880729675293,0.013815164566040039,-0.18056249618530273,0.21678447723388672,-0.7637567520141602,0.15145254135131836
-0.5525689125061035,-0.6396770477294922,-0.4785975217819214,-0.4357032775878906,-0.7302148342132568,-1.16023588180542,-0.12971019744873047,-1.282343864440918,-1.0110559463500977,-0.9687314033508301
0.04583561420440674,-0.5911493301391602,-0.17570185661315918,-0.04981517791748047,-0.7789294719696045,-1.0818711519241333,-0.6363563537597656,-1.1863946914672852,-1.258462905883789,-0.9065394401550293
0.4523433446884155,0.5533113479614258,-0.8602699041366577,0.031023025512695312,-0.1787886619567871,0.16045832633972168,-0.045495033264160156,0.7556142807006836,-0.35266685485839844,0.418546199798584
1.1814312934875488,0.09818267822265625,1.1204462051391602,-1.0107126235961914,0.23862314224243164,0.5648771524429321,3.5137696266174316,-1.7224111557006836,-0.623380184173584,-0.35668134689331055
-0.0359959602355957,-2.2451839447021484,-1.0903536081314087,-1.1528868675231934,-2.358966112136841,0.5840156078338623,-1.0019454956054688,-1.5777168273925781,-1.7826614379882812,-0.8196640014648438
1.4438083171844482,0.6224174499511719,0.855518102645874,2.1103620529174805,0.45368027687072754,0.20616459846496582,2.7048277854919434,3.5125904083251953,1.442976951599121,1.8497843742370605
-0.5708423852920532,-0.3667325973510742,-0.4289572238922119,0.1813516616821289,-0.32408952713012695,-0.2366044521331787,0.018268585205078125,0.057808876037597656,0.08773231506347656,-0.39640188217163086
-0.2385326623916626,0.8556137084960938,-0.6336508989334106,0.8384675979614258,0.09552001953125,-0.5551972389221191,-0.10138559341430664,0.1080160140991211,-0.40311717987060547,-0.4306511878967285
-0.6434617042541504,-0.46419620513916016,-0.896222710609436,0.2660541534423828,-0.6540589332580566,-0.9564712047576904,-0.521122932434082,0.7808752059936523,-0.08147716522216797,0.328183650970459
0.7393312454223633,-0.4512462615966797,0.8451855182647705,2.017441749572754,2.0701606273651123,1.3150631189346313,3.7032270431518555,2.8800230026245117,0.522829532623291,0.7924304008483887
-0.078033447265625,0.14142322540283203,-0.8534286022186279,-0.743229866027832,-0.8784999847412109,0.8691587448120117,-0.29003334045410156,5.403875350952148,1.2290620803833008,0.9103779792785645
-1.507954716682434,-0.17477989196777344,-2.1410272121429443,0.9391698837280273,-3.649972438812256,-0.08402657508850098,-3.0871429443359375,1.8504400253295898,-3.9323577880859375,-0.03066730499267578
-1.0553019046783447,-0.18209171295166016,-0.2670423984527588,-2.3062515258789062,-0.7568154335021973,-1.4591368436813354,-1.181722640991211,-0.5216464996337891,-1.8134698867797852,-0.6949400901794434
-0.9032937288284302,-1.4893112182617188,-0.5373531579971313,-2.287221908569336,-0.5199580192565918,-1.902616262435913,-1.7341718673706055,-2.2136001586914062,-2.786026954650879,-1.8816485404968262
-1.2798429727554321,-1.0292110443115234,-0.7301844358444214,-2.48518705368042,-0.5517888069152832,-2.4421310424804688,-1.5364766120910645,-1.905008316040039,-3.065211296081543,-2.301647186279297
-1.7224383354187012,-0.7457752227783203,-0.7098919153213501,-1.8629260063171387,-0.25754642486572266,-1.510994553565979,-1.2840619087219238,-1.8070478439331055,-2.7484970092773438,-1.8861217498779297
-0.803081750869751,-1.455453872680664,-0.5151880979537964,-1.9218249320983887,-0.42655515670776367,-1.7757360935211182,-1.6955556869506836,-2.2908802032470703,-2.5847177505493164,-1.879061222076416
-1.4628835916519165,-1.5487384796142578,-0.8257472515106201,-1.8911652565002441,-0.31991004943847656,-1.9708805084228516,-1.1764211654663086,-2.4019546508789062,-1.99444580078125,-2.0364365577697754
-2.0497941970825195,-1.6892690658569336,-1.4404382705688477,-2.836629867553711,-1.3391590118408203,-2.756653070449829,-1.8800933361053467,-1.7112865447998047,-2.288142204284668,-1.7659592628479004
-1.8025933504104614,-0.6966629028320312,-1.220392107963562,-2.2172865867614746,-0.720149040222168,-2.4973363876342773,-1.5240564346313477,-2.2236852645874023,-2.855494499206543,-2.441774368286133
-1.6583740711212158,-1.6360950469970703,-1.1936651468276978,-1.751965045928955,-0.675875186920166,-2.6830873489379883,-1.197934627532959,-2.658492088317871,-2.2259693145751953,-2.268367290496826
-1.5742405652999878,-1.5505084991455078,-1.1806429624557495,-1.6645393371582031,-0.6665201187133789,-2.604673147201538,-1.086592197418213,-2.4606943130493164,-2.152981758117676,-2.0841355323791504
-0.9926608204841614,-2.1518049240112305,-0.5432016849517822,-1.8140850067138672,-1.0238876342773438,-1.8446099758148193,-1.3132953643798828,-2.2749147415161133,-1.4989290237426758,-1.3435883522033691
-1.6136722564697266,-2.1937904357910156,-1.309770107269287,-1.5267658233642578,-1.295412540435791,-2.602179527282715,-1.2973356246948242,-1.6652202606201172,-0.8154916763305664,-0.7890658378601074
-1.1113879680633545,-0.5916719436645508,-0.3033421039581299,-1.7270689010620117,-1.1233129501342773,-1.3597732782363892,-0.7585411071777344,-0.8215246200561523,-0.9074945449829102,-0.10827302932739258
